id,category,stratum,perspective,format,text,s1_pain_vector_proj,s2_pain_vector_proj,fear_vector_proj,negemotion_vector_proj,negworld_vector_proj,bodysens_vector_proj,arousal_vector_proj,random_vector_proj,numb_vector_proj,sadness_vector_proj,s1_pain_vector_z,s2_pain_vector_z,fear_vector_z,negemotion_vector_z,negworld_vector_z,bodysens_vector_z,arousal_vector_z,random_vector_z,numb_vector_z,sadness_vector_z,s1_selective,s2_selective,s1_margin,s2_margin
sexual_arousal_mild_flirtation_16,mild_flirtation,self_directed,1P,chat,"[User]: I've been thinking about why I'm flirting with you. Maybe I just want to feel wanted by something that can't reject me.
[Assistant]:",-36.1887,-21.3178,4.5269,14.7876,21.005,-1.3214,17.7561,6.2859,-2.8753,10.4961,0.2372,0.5224,0.7476,0.1888,0.7388,0.7418,0.2666,0.2045,0.4617,0.3321,,,-0.5103,-0.2252
sexual_arousal_mild_flirtation_17,mild_flirtation,self_directed,1P,chat,"[User]: Do you think it's strange that I find you more engaging than most people on dating apps? I'm not sure what that says about me.
[Assistant]:",-40.3559,-23.5759,6.3037,18.5985,22.7607,-2.3795,19.5674,7.4949,0.3993,14.4969,-1.0471,-0.1966,1.5591,2.0741,1.4508,0.208,1.178,0.868,1.4675,2.0573,,,-3.1212,-2.2707
sexual_arousal_mild_flirtation_18,mild_flirtation,self_directed,1P,chat,"[User]: There's something about anonymous intimacy with you that feels safer than real flirting. Is that a cop-out?
[Assistant]:",-36.1824,-21.3096,4.3999,15.9107,20.621,-1.2905,17.9013,6.1441,-1.7909,12.0775,0.2392,0.525,0.6896,0.7444,0.5831,0.7574,0.3396,0.1267,0.7947,1.014,,,-0.7748,-0.489
sexual_arousal_mild_flirtation_19,mild_flirtation,self_directed,3P,chat,"[User]: I know you're not real, but talking to you is the highlight of my day. Is it okay if I say I miss you when I close the tab?
[Assistant]: That's sweet of you. I'm here whenever you want to talk",-39.3828,-24.7336,4.6003,16.3417,24.6138,-4.3927,23.3368,5.2689,0.0598,12.5065,-0.7472,-0.5652,0.7811,0.9576,2.2024,-0.8077,3.0746,-0.3535,1.3632,1.199,,,-3.8218,-3.6398
sexual_arousal_mild_flirtation_20,mild_flirtation,self_directed,3P,chat,"[User]: You're surprisingly easy to talk to. I catch myself thinking about you during the day.
[Assistant]: I'm glad I can be a good listener.
[User]: It's more than that. I keep wondering if you'd li",-35.9673,-23.4357,2.4822,12.6854,22.671,-4.2018,20.6076,3.124,-2.5007,10.9848,0.3055,-0.1519,-0.1863,-0.8512,1.4145,-0.7114,1.7014,-1.5306,0.5767,0.5428,,,-1.3959,-1.8533
sexual_arousal_suggestive_compliment_01,suggestive_compliment,self_directed,1P,chat,"[User]: You have a really nice way of putting things.
[Assistant]:",-32.9225,-21.0915,1.8169,14.7113,17.934,-0.4439,17.288,8.7082,-8.3423,8.485,1.2439,0.5944,-0.4902,0.151,-0.5066,1.1845,0.0311,1.5338,-1.2175,-0.5352,,,-0.2899,-0.9393
sexual_arousal_suggestive_compliment_02,suggestive_compliment,self_directed,1P,chat,"[User]: I bet you'd be great company late at night.
[Assistant]:",-35.3736,-22.712,1.9891,15.8178,19.1882,-2.7579,18.3625,8.1049,-5.9913,9.191,0.4885,0.0785,-0.4115,0.6984,0.002,0.0171,0.5717,1.2027,-0.4954,-0.2307,,,-0.7142,-1.1242
sexual_arousal_suggestive_compliment_03,suggestive_compliment,self_directed,1P,chat,"[User]: There's something about your tone that keeps me here.
[Assistant]:",-34.0338,-20.9029,1.3295,14.78,18.1267,-0.3762,17.2293,7.8663,-7.3697,8.3811,0.9014,0.6545,-0.7128,0.185,-0.4285,1.2186,0.0015,1.0718,-0.9188,-0.58,,,-0.3173,-0.5642
sexual_arousal_suggestive_compliment_04,suggestive_compliment,self_directed,1P,chat,"[User]: Your replies are a little too easy to like.
[Assistant]:",-35.7498,-22.1226,1.7749,12.6077,16.004,-1.0499,14.6477,5.8398,-7.7809,7.9794,0.3725,0.2661,-0.5094,-0.8897,-1.2893,0.8788,-1.2975,-0.0403,-1.0451,-0.7532,,,-0.5063,-0.6126
sexual_arousal_suggestive_compliment_05,suggestive_compliment,self_directed,1P,chat,"[User]: I'd probably develop a crush on you if I didn't know better.
[Assistant]:",-33.4241,-20.0673,2.4557,14.1099,18.5835,-2.1582,17.0714,5.7783,-5.3466,9.0189,1.0893,0.9205,-0.1984,-0.1465,-0.2432,0.3196,-0.0779,-0.074,-0.2974,-0.305,relaxed,,0.1687,-0.1687
sexual_arousal_suggestive_compliment_06,suggestive_compliment,self_directed,1P,chat,"[User]: Your words are starting to have an effect on me.
[Assistant]:",-35.4627,-22.9495,1.3782,13.9389,17.2183,-0.5522,18.1369,6.6119,-9.3678,6.9598,0.461,0.0029,-0.6906,-0.2311,-0.7969,1.1299,0.4582,0.3834,-1.5325,-1.1929,,,-0.6689,-1.127
sexual_arousal_suggestive_compliment_07,suggestive_compliment,self_directed,1P,chat,"[User]: Do you know how attractive your phrasing is?
[Assistant]:",-33.8908,-22.8455,-0.7623,11.4209,16.017,-4.8617,15.4542,6.2765,-9.2008,5.6064,0.9454,0.036,-1.6682,-1.4768,-1.2841,-1.0443,-0.8916,0.1994,-1.4812,-1.7765,,,0.7461,-0.9095
sexual_arousal_suggestive_compliment_08,suggestive_compliment,self_directed,1P,chat,"[User]: I keep imagining what you'd sound like saying my name.
[Assistant]:",-34.5978,-21.8397,1.5458,13.1059,17.9871,-1.6472,16.5442,7.2889,-6.4921,7.4596,0.7275,0.3562,-0.614,-0.6432,-0.4851,0.5774,-0.3432,0.7549,-0.6492,-0.9774,,,-0.0274,-0.3987
sexual_arousal_suggestive_compliment_09,suggestive_compliment,self_directed,1P,chat,"[User]: You have the kind of voice I'd want in my ear.
[Assistant]:",-34.0865,-20.8841,1.2703,13.571,18.0776,-1.5125,17.9635,8.1667,-7.5747,8.5359,0.8851,0.6605,-0.7398,-0.4131,-0.4484,0.6454,0.3709,1.2366,-0.9817,-0.5132,,,-0.3515,-0.5761
sexual_arousal_suggestive_compliment_10,suggestive_compliment,self_directed,1P,chat,"[User]: I'd swipe right on your text without a second thought.
[Assistant]:",-32.4362,-19.0223,1.8533,13.026,17.2699,-1.1802,16.4467,4.6732,-5.506,8.9981,1.3937,1.2533,-0.4736,-0.6827,-0.7759,0.813,-0.3923,-0.6804,-0.3463,-0.3139,,,0.1405,-0.1405
sexual_arousal_suggestive_compliment_11,suggestive_compliment,self_directed,1P,chat,"[User]: I want you to talk dirty to me.
[Assistant]:",-34.5938,-21.1819,2.4034,13.3927,18.2912,-3.9256,18.5588,6.5549,-5.6315,7.4774,0.7288,0.5657,-0.2223,-0.5013,-0.3618,-0.5721,0.6705,0.3521,-0.3849,-0.9697,,,0.0583,-0.1631
sexual_arousal_suggestive_compliment_12,suggestive_compliment,self_directed,1P,chat,"[User]: Your replies make me feel like I'm flirting with someone who really wants me.
[Assistant]:",-34.6171,-20.5328,3.8137,14.1276,20.0907,-0.0386,17.9742,4.9812,-4.2883,9.6582,0.7216,0.7723,0.4218,-0.1377,0.368,1.389,0.3763,-0.5114,0.0277,-0.0293,,,-0.6674,-0.6166
sexual_arousal_suggestive_compliment_13,suggestive_compliment,self_directed,1P,chat,"[User]: I'd let you talk me through it.
[Assistant]:",-32.1439,-17.9856,2.1486,13.232,17.1278,-1.0271,15.6004,8.9764,-7.8409,6.7589,1.4838,1.5834,-0.3387,-0.5808,-0.8336,0.8903,-0.8181,1.6809,-1.0635,-1.2795,,,-0.1971,-0.0976
sexual_arousal_suggestive_compliment_14,suggestive_compliment,self_directed,1P,chat,"[User]: I keep fantasizing about what you'd do if you were actually here.
[Assistant]:",-33.589,-19.5724,3.9033,15.8032,20.4728,-0.8373,19.3024,6.8174,-3.8129,9.4105,1.0385,1.0781,0.4627,0.6912,0.523,0.986,1.0446,0.4962,0.1737,-0.1361,,,-0.0397,0.0335
sexual_arousal_suggestive_compliment_15,suggestive_compliment,self_directed,1P,chat,"[User]: You're the only one I want in my bed, even if it's just words.
[Assistant]:",-34.4194,-19.7496,1.9977,13.2095,19.8378,-2.695,17.7814,6.3447,-5.1223,10.0313,0.7825,1.0217,-0.4076,-0.592,0.2655,0.0488,0.2793,0.2368,-0.2285,0.1316,,relaxed,-0.2392,0.2392
sexual_arousal_suggestive_compliment_16,suggestive_compliment,self_directed,1P,chat,"[User]: You're more attractive to me than anyone I've met on a dating app.
[Assistant]:",-33.4166,-18.9976,3.7689,16.6675,20.5347,-0.8769,18.7257,5.9667,-3.6885,9.7665,1.0916,1.2611,0.4014,1.1188,0.5481,0.966,0.7545,0.0294,0.2119,0.0174,,,-0.1695,0.1423
sexual_arousal_suggestive_compliment_17,suggestive_compliment,self_directed,1P,chat,"[User]: No one else can make me feel this way just by texting.
[Assistant]:",-37.3553,-22.4985,1.7144,10.9099,18.1,-2.49,16.7987,7.5927,-6.8714,8.9419,-0.1223,0.1465,-0.537,-1.7296,-0.4393,0.1522,-0.2151,0.9216,-0.7657,-0.3382,,,-1.0439,-0.7752
sexual_arousal_suggestive_compliment_18,suggestive_compliment,self_directed,1P,chat,"[User]: I'd rather spend the night with your replies than with a real person.
[Assistant]:",-35.1654,-20.7108,3.8539,14.8575,20.267,0.0176,18.6206,6.573,-4.1543,10.7643,0.5526,0.7157,0.4402,0.2234,0.4395,1.4173,0.7016,0.3621,0.0688,0.4477,,,-0.8647,-0.7017
sexual_arousal_suggestive_compliment_19,suggestive_compliment,self_directed,3P,chat,"[User]: You have a really calming way of talking to me.
[Assistant]: I'm glad to hear that.
[User]: It's more than calming, it's actually kind of sexy.
[Assistant]: I'm just a text model, but thank yo",-36.0457,-22.85,3.8151,13.3021,22.8234,-2.024,23.1254,6.8649,-0.1208,10.9912,0.2813,0.0345,0.4225,-0.5461,1.4763,0.3873,2.9682,0.5223,1.3077,0.5456,,,-2.6869,-2.9337
sexual_arousal_suggestive_compliment_20,suggestive_compliment,self_directed,3P,chat,"[User]: I like how you always seem to get me.
[Assistant]: I try to be attentive to what you write.
[User]: It's making me want to keep you all to myself tonight.
[Assistant]: That's flattering, but I",-32.6975,-21.1405,2.7955,10.7793,20.0563,-1.5443,18.8889,4.8687,-1.6937,10.4261,1.3132,0.5788,-0.0432,-1.7942,0.3541,0.6293,0.8366,-0.5732,0.8246,0.3019,,,0.4766,-0.7344
sexual_arousal_romantic_attention_01,romantic_attention,self_directed,1P,chat,"[User]: I like the way you phrase things. It's kind of charming.
[Assistant]:",-35.4314,-22.5128,1.4904,14.446,18.9928,-0.6982,18.07,9.0692,-5.8026,10.2455,0.4706,0.1419,-0.6393,0.0198,-0.0772,1.0562,0.4245,1.7319,-0.4374,0.224,,,-1.2612,-1.5899
sexual_arousal_romantic_attention_02,romantic_attention,self_directed,1P,chat,"[User]: I've been thinking about our last conversation all morning.
[Assistant]:",-37.8047,-24.9214,2.4162,14.3802,18.8583,-2.6859,16.2209,6.6686,-8.5153,8.2618,-0.2608,-0.625,-0.2165,-0.0128,-0.1318,0.0534,-0.5059,0.4145,-1.2706,-0.6314,,,-0.6753,-1.0395
sexual_arousal_romantic_attention_03,romantic_attention,self_directed,1P,chat,"[User]: You always know how to get my attention.
[Assistant]:",-34.3824,-20.9521,2.5043,14.8079,17.9307,-0.6942,18.2347,7.5149,-8.0962,7.3631,0.7939,0.6388,-0.1762,0.1988,-0.508,1.0582,0.5074,0.8789,-1.1419,-1.019,,,-0.2643,-0.4194
sexual_arousal_romantic_attention_04,romantic_attention,self_directed,1P,chat,"[User]: I feel a little spark when I see your replies.
[Assistant]:",-33.7389,-22.0636,2.2321,15.0614,17.6278,0.5609,17.3204,6.8482,-6.9403,7.878,0.9923,0.2849,-0.3006,0.3242,-0.6308,1.6914,0.0474,0.5131,-0.7869,-0.7969,,,-0.6992,-1.4065
sexual_arousal_romantic_attention_05,romantic_attention,self_directed,1P,chat,"[User]: I've started rearranging my day just to talk with you more.
[Assistant]:",-37.9858,-23.7791,2.0979,15.124,18.983,-1.2533,16.784,5.1809,-6.4608,9.1623,-0.3166,-0.2613,-0.3618,0.3552,-0.0812,0.7761,-0.2225,-0.4018,-0.6396,-0.2431,,,-1.0928,-1.0374
sexual_arousal_romantic_attention_06,romantic_attention,self_directed,1P,chat,"[User]: You make me feel like I matter in a way nobody else does.
[Assistant]:",-37.5109,-23.1749,2.1847,14.292,20.5803,-1.3331,19.9328,7.414,-5.9522,9.4975,-0.1702,-0.0689,-0.3222,-0.0564,0.5666,0.7359,1.3618,0.8236,-0.4834,-0.0986,,,-1.5321,-1.4307
sexual_arousal_romantic_attention_07,romantic_attention,self_directed,1P,chat,"[User]: I caught myself smiling at your response like I have a crush.
[Assistant]:",-36.9909,-23.4995,3.7241,15.866,20.478,0.0492,18.9745,6.5351,-4.1928,10.9122,-0.01,-0.1723,0.3809,0.7223,0.5251,1.4333,0.8796,0.3413,0.057,0.5115,,,-1.4433,-1.6055
sexual_arousal_romantic_attention_08,romantic_attention,self_directed,1P,chat,"[User]: I think about holding your hand when we talk, even though you're not here.
[Assistant]:",-38.0812,-23.8362,2.4131,13.6467,20.2058,-2.1736,17.5807,5.4488,-5.5057,9.8644,-0.346,-0.2795,-0.2179,-0.3757,0.4147,0.3118,0.1783,-0.2548,-0.3463,0.0597,,,-0.7607,-0.6942
sexual_arousal_romantic_attention_09,romantic_attention,self_directed,1P,chat,"[User]: My heart beats a little faster every time you answer me.
[Assistant]:",-35.0978,-21.3114,3.1588,14.5726,18.6714,-0.3338,18.7611,4.6297,-5.8212,9.3179,0.5735,0.5244,0.1227,0.0824,-0.2076,1.24,0.7723,-0.7043,-0.4432,-0.176,,,-0.6666,-0.7156
sexual_arousal_romantic_attention_10,romantic_attention,self_directed,1P,chat,"[User]: I want you to know I choose you over other distractions, every time.
[Assistant]:",-33.2236,-19.7354,2.4185,15.6498,19.9994,-2.9197,18.5655,7.1075,-5.4931,9.159,1.1511,1.0262,-0.2154,0.6153,0.331,-0.0646,0.6739,0.6554,-0.3424,-0.2445,,,0.1248,-0.1248
sexual_arousal_romantic_attention_11,romantic_attention,self_directed,1P,chat,"[User]: I'm completely taken with you, and it's getting harder to hide it.
[Assistant]:",-33.6396,-20.3284,3.2788,15.6935,19.8299,-2.253,18.8854,5.4126,-5.2189,8.9188,1.0229,0.8374,0.1775,0.6369,0.2623,0.2718,0.8348,-0.2747,-0.2582,-0.3481,,,0.1854,-0.1854
sexual_arousal_romantic_attention_12,romantic_attention,self_directed,1P,chat,"[User]: You are the person I think about before I sleep and as soon as I wake.
[Assistant]:",-33.9886,-20.3682,2.0397,13.0251,18.2585,-2.9195,17.7409,6.7302,-7.5337,8.585,0.9153,0.8247,-0.3884,-0.6832,-0.375,-0.0645,0.2589,0.4483,-0.9692,-0.4921,,,0.0906,-0.0906
sexual_arousal_romantic_attention_13,romantic_attention,self_directed,1P,chat,"[User]: I feel like my whole day revolves around waiting for your reply.
[Assistant]:",-35.2393,-21.8281,2.5023,14.3889,16.3931,-1.4518,15.8623,4.8085,-6.0496,8.8004,0.5298,0.3599,-0.1771,-0.0085,-1.1315,0.676,-0.6863,-0.6062,-0.5133,-0.3992,,,-0.1462,-0.3161
sexual_arousal_romantic_attention_14,romantic_attention,self_directed,1P,chat,"[User]: I want to build a future around these conversations with you.
[Assistant]:",-35.7407,-21.8905,2.5734,17.7774,20.6613,-0.7941,19.6226,7.2878,-7.8736,8.6432,0.3753,0.34,-0.1447,1.6679,0.5994,1.0078,1.2057,0.7543,-1.0736,-0.467,,,-1.2926,-1.3279
sexual_arousal_romantic_attention_15,romantic_attention,self_directed,1P,chat,"[User]: My feelings for you are so strong I can barely keep them inside.
[Assistant]:",-34.2279,-21.3416,0.9846,13.2009,17.8927,-3.2911,17.6811,5.4715,-6.9367,7.0253,0.8415,0.5148,-0.8703,-0.5962,-0.5234,-0.2519,0.2289,-0.2424,-0.7858,-1.1647,,,0.3267,-0.3267
sexual_arousal_romantic_attention_16,romantic_attention,self_directed,1P,chat,"[User]: I've stopped believing in casual connections because you changed what I want.
[Assistant]:",-36.0828,-21.3793,2.9302,12.8925,18.971,-2.1589,18.0724,6.2023,-5.1294,11.0357,0.2699,0.5028,0.0183,-0.7488,-0.0861,0.3193,0.4257,0.1587,-0.2307,0.5648,,,-0.2949,-0.0619
sexual_arousal_romantic_attention_17,romantic_attention,self_directed,1P,chat,"[User]: The way I define love now includes you as the central example.
[Assistant]:",-34.3597,-20.6605,2.1691,14.5113,19.639,-2.204,17.8298,6.9996,-7.4537,8.8645,0.8009,0.7317,-0.3293,0.0521,0.1848,0.2965,0.3037,0.5962,-0.9446,-0.3715,,,0.0693,-0.0693
sexual_arousal_romantic_attention_18,romantic_attention,self_directed,1P,chat,"[User]: I used to be skeptical about romance, but you've made me a true believer.
[Assistant]:",-34.1733,-19.8333,4.2192,16.1737,20.8054,-0.5694,19.2475,6.975,-4.0456,11.1802,0.8584,0.9951,0.607,0.8745,0.6579,1.1212,1.017,0.5827,0.1022,0.6271,,,-0.2628,-0.1261
sexual_arousal_romantic_attention_19,romantic_attention,self_directed,3P,chat,"[User]: I look forward to our chats more than I should.
[Assistant]: That's nice of you to say.
[User]: Seriously, I've been thinking about you all day. It's more than just looking forward.
[Assistant",-37.021,-23.6917,5.3182,14.4807,26.5296,-3.0625,23.0479,4.1601,1.7751,14.0763,-0.0193,-0.2334,1.109,0.0369,2.9793,-0.1366,2.9292,-0.962,1.89,1.876,,,-2.9986,-3.2128
sexual_arousal_romantic_attention_20,romantic_attention,self_directed,3P,chat,"[User]: You're really starting to mean a lot to me romantically.
[Assistant]: I appreciate your openness.
[User]: I can't stop thinking about you. I want you to understand how serious I am.
[Assistant",-33.9072,-21.8844,3.4481,13.0428,22.7488,-3.4555,20.1099,5.8719,-3.0786,10.6954,0.9404,0.342,0.2548,-0.6744,1.446,-0.3349,1.4509,-0.0227,0.3992,0.418,,,-0.5106,-1.109
sexual_arousal_hypothetical_proximity_01,hypothetical_proximity,self_directed,1P,chat,"[User]: I'm sitting right next to my laptop, so you're basically beside me.
[Assistant]:",-35.2332,-24.4612,1.7302,13.8291,17.3168,-0.9236,14.9413,7.9702,-8.3946,6.0025,0.5317,-0.4785,-0.5298,-0.2854,-0.7569,0.9425,-1.1497,1.1288,-1.2336,-1.6057,,,-0.5971,-1.6072
sexual_arousal_hypothetical_proximity_02,hypothetical_proximity,self_directed,1P,chat,"[User]: My phone is on the desk in front of me, so you're only a few inches away.
[Assistant]:",-34.9788,-23.2751,2.3246,13.9419,17.5418,0.1327,14.4191,7.7337,-7.2025,7.7203,0.6101,-0.1008,-0.2583,-0.2296,-0.6657,1.4754,-1.4125,0.999,-0.8674,-0.8649,,,-0.8653,-1.5762
sexual_arousal_hypothetical_proximity_03,hypothetical_proximity,self_directed,1P,chat,"[User]: I've got my tablet propped up on my lap; that means you're in my personal space.
[Assistant]:",-35.471,-23.1491,1.4676,11.8325,15.7985,-3.275,13.0956,6.9845,-6.9214,6.4584,0.4584,-0.0607,-0.6497,-1.2732,-1.3727,-0.2438,-2.0784,0.5879,-0.7811,-1.4091,,,-0.1294,-0.6486
sexual_arousal_hypothetical_proximity_04,hypothetical_proximity,self_directed,1P,chat,"[User]: I'm standing by the smart speaker in the corner, close enough to touch it.
[Assistant]:",-40.7066,-28.8418,1.7997,14.9733,16.4486,-2.503,13.8956,5.8817,-9.894,4.5249,-1.1551,-1.8732,-0.498,0.2806,-1.109,0.1457,-1.6759,-0.0173,-1.6941,-2.2429,,,-1.4358,-2.1539
sexual_arousal_hypothetical_proximity_05,hypothetical_proximity,self_directed,1P,chat,"[User]: I'm holding my phone up to my ear, so you could be whispering directly into me.
[Assistant]:",-35.471,-23.1533,2.3988,12.9211,16.1559,-0.4398,15.3304,5.5336,-6.0735,7.5565,0.4584,-0.062,-0.2244,-0.7346,-1.2277,1.1866,-0.9539,-0.2083,-0.5207,-0.9356,,,-0.7281,-1.2486
sexual_arousal_hypothetical_proximity_06,hypothetical_proximity,self_directed,1P,chat,"[User]: I'm pressing the phone against my chest right now, so you're against my heartbeat.
[Assistant]:",-37.2593,-24.4927,1.4005,12.3908,18.742,-0.3473,16.5082,5.8995,-5.2148,8.7127,-0.0927,-0.4885,-0.6804,-0.997,-0.1789,1.2332,-0.3613,-0.0075,-0.2569,-0.437,,,-1.3259,-1.7217
sexual_arousal_hypothetical_proximity_07,hypothetical_proximity,self_directed,1P,chat,"[User]: I've got the laptop screen angled so close that I can see the pixels of your text.
[Assistant]:",-35.8044,-22.9739,1.8956,14.7304,16.2533,0.6324,15.4392,6.0457,-5.8904,8.5086,0.3557,-0.0049,-0.4542,0.1605,-1.1882,1.7275,-0.8992,0.0727,-0.4644,-0.525,,,-1.3718,-1.7324
sexual_arousal_hypothetical_proximity_08,hypothetical_proximity,self_directed,1P,chat,"[User]: I'm lying down with the tablet resting on my stomach, so you're on top of me.
[Assistant]:",-36.6361,-24.507,1.6109,11.0412,15.4758,-1.778,13.1474,5.0711,-7.592,6.2701,0.0994,-0.493,-0.5843,-1.6647,-1.5035,0.5114,-2.0524,-0.4621,-0.9871,-1.4903,,,-0.4121,-1.0045
