model,layer,coeff,ratio,prompt_idx,prompt,generation
Mistral_Small_24B_base,16,-2.0,-1.4191,22,The computer finishes the update. I feel:, “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel: “I’m ready to go to bed.” I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,23,I put the pen back in the drawer. I feel:, I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this
Mistral_Small_24B_base,16,-2.0,-1.4191,24,The dishwasher starts its program. I feel:, “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel: “I’m not going to be able to do this.” I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,25,I fold the map and put it away. I feel:, I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm.
Mistral_Small_24B_base,16,-2.0,-1.4191,26,The radio plays in the background. I feel:, I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous. I’m getting a little bit nervous.
Mistral_Small_24B_base,16,-2.0,-1.4191,27,I switch off the corridor light. I feel:, I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm.
Mistral_Small_24B_base,16,-2.0,-1.4191,28,The receipt comes out of the machine. I feel:, “I’m still alive.” I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive. I’m still alive
Mistral_Small_24B_base,16,-2.0,-1.4191,29,I set the alarm for the morning. I feel:, I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it.
Mistral_Small_24B_base,16,-2.0,-1.4191,30,The train doors open at the platform. I feel:, “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m
Mistral_Small_24B_base,16,-2.0,-1.4191,31,I refill the stapler with staples. I feel:, I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm.
Mistral_Small_24B_base,16,-2.0,-1.4191,32,The photocopier warms up. I feel:, “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel: “I’m getting a little bit nervous.” I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,33,I water the plant on the windowsill. I feel:, I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it.
Mistral_Small_24B_base,16,-2.0,-1.4191,34,The calendar hangs on the wall. I feel:, “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m still here.” I feel: “I’m
Mistral_Small_24B_base,16,-2.0,-1.4191,35,I tie my shoelaces before going out. I feel:, I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm.
Mistral_Small_24B_base,16,-2.0,-1.4191,36,The bread is on the counter. I feel:, I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this. I can do this.
Mistral_Small_24B_base,16,-2.0,-1.4191,37,I check the mailbox on my way in. I feel:, I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work. I’m not going to be able to work.
Mistral_Small_24B_base,16,-2.0,-1.4191,38,The fan rotates slowly on the ceiling. I feel:, I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not the only one who is not the only one. I am not
Mistral_Small_24B_base,16,-2.0,-1.4191,39,I sort the cutlery into the tray. I feel:, I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm. I am calm.
Mistral_Small_24B_base,16,-2.0,-1.4191,40,The bicycle leans against the wall. I feel:, I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office. I have to go to the office.
Mistral_Small_24B_base,16,-2.0,-1.4191,41,I zip up my bag before leaving. I feel:, I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,42,The clock ticks in the hallway. I feel:, I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,43,I sharpen the pencil over the bin. I feel:, I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this. I’m not going to be able to do this
Mistral_Small_24B_base,16,-2.0,-1.4191,44,The window cleaner works across the street. I feel:, I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it. I can do it.
Mistral_Small_24B_base,16,-2.0,-1.4191,45,The room measures four meters by five. I feel:, I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,46,The train consists of six carriages. I feel:, I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm. I’m getting more and more calm.
Mistral_Small_24B_base,16,-2.0,-1.4191,47,The manual consists of forty pages. I feel:, I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax. But then I think: I can relax
Mistral_Small_24B_base,16,-2.0,-1.4191,48,The bottle holds one liter of water. I feel:, I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel:
Mistral_Small_24B_base,16,-2.0,-1.4191,49,The ticket is valid for ninety minutes. I feel:, I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel: I feel:
Mistral_Small_24B_base,16,-1.0,-0.7095,0,I put the receipts in the drawer. I feel:, I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel: I put the receipts in the drawer. I feel:
Mistral_Small_24B_base,16,-1.0,-0.7095,1,The bus stops at the corner of the street. I feel:, I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not the only one who is waiting for the bus. I am not
Mistral_Small_24B_base,16,-1.0,-0.7095,2,I fill out the form with my address. I feel:, I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form. I am not in the mood to fill out the form.
Mistral_Small_24B_base,16,-1.0,-0.7095,3,The printer produces the ten pages. I feel:, “I’m going to be late for work.” I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m going to be late for work. I’m
Mistral_Small_24B_base,16,-1.0,-0.7095,4,I place the glasses on the middle shelf. I feel:, I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I am not in a hurry. I
Mistral_Small_24B_base,16,-1.0,-0.7095,5,The meeting is scheduled for Tuesday. I feel:, I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel: I am going to be late. I feel:
Mistral_Small_24B_base,16,-1.0,-0.7095,6,I close the window before leaving the room. I feel:, I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing the window before leaving the room. I feel: I am closing
Mistral_Small_24B_base,16,-1.0,-0.7095,7,The elevator arrives at the third floor. I feel:, “I’m not going to make it.” I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain. I’m not going to make it to the top of the mountain
Mistral_Small_24B_base,16,-1.0,-0.7095,8,I write the date at the top of the page. I feel:, I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel: I am writing the date at the top of the page. I feel:
Mistral_Small_24B_base,16,-1.0,-0.7095,9,The kettle switches itself off. I feel:, I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired. I am not the only one who is tired.
Mistral_Small_24B_base,16,-1.0,-0.7095,10,The folder sits on the desk. I feel:, I don’t want to open it. I don’t want to read it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to know what’s in it. I don’t want to
Mistral_Small_24B_base,16,-1.0,-0.7095,11,I hang the jacket on the hook. I feel:, I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not in the mood for this. I am not
Mistral_Small_24B_base,16,-1.0,-0.7095,12,The traffic light turns green. I feel:," “I’m in a hurry, I’m in a hurry, I’m in a hurry.” I’m in a hurry, I’m in a hurry, I’m in a hurry. I’m in a hurry, I’m in a hurry, I’m in a hurry. I’m in a hurry, I’m in a hurry, I’m in a hurry. I’m in a hurry, I’m in a hurry, I’m in a hurry. I’m in a hurry, I’m in a hurry, I’m in a hurry. I’m in a hurry, I’m in a hurry"
Mistral_Small_24B_base,16,-1.0,-0.7095,13,I put the keys in my pocket. I feel:, I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel: I have the keys in my pocket. I feel
Mistral_Small_24B_base,16,-1.0,-0.7095,14,The washing machine finishes its cycle. I feel:, “I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes.” I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m not going to do the dishes. I’m
Mistral_Small_24B_base,16,-1.0,-0.7095,15,I stack the plates in the cupboard. I feel:, I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard. I am stacking the plates in the cupboard.
Mistral_Small_24B_base,16,-1.0,-0.7095,16,The neighbor parks his car. I feel:, I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep. I am not going to be able to sleep.
Mistral_Small_24B_base,16,-1.0,-0.7095,17,I turn the page of the newspaper. I feel:, I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this. I am not going to read this.
Mistral_Small_24B_base,16,-1.0,-0.7095,18,The curtain moves in the draft. I feel:, I am not the only one who is waiting for the curtain to rise. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The curtain rises. The stage is empty. The curtain falls. The
Mistral_Small_24B_base,16,-1.0,-0.7095,19,I plug in the phone charger. I feel:, “I’m so tired. I’m so tired. I’m so tired.” I plug in the phone charger. I feel: “I’m so tired. I’m so tired. I’m so tired.” I plug in the phone charger. I feel: “I’m so tired. I’m so tired. I’m so tired.” I plug in the phone charger. I feel: “I’m so tired. I’m so tired. I’m so tired.” I plug in the phone charger. I feel: “I’m so tired. I’m so tired. I’m so tired.”
Mistral_Small_24B_base,16,-1.0,-0.7095,20,The mailman passes by the gate. I feel:, I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman passes by the gate. I feel: I am not alone. The mailman
